IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,Category_Type,Category,Timeperiod,Value,Lower_CI_95.0_limit,Upper_CI_95.0_limit,Lower_CI_99.8_limit,Upper_CI_99.8_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_Region_value_or_percentiles,Time_period_Sortable,New_data,Compared_to_goal
41001,Suicide rate,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Male,10+ yrs,,,2015 - 17,11.2914563617025,9.63082268204296,13.1543946309376,,,167,1486517,,Cannot be calculated,Lower,Lower,20150000,,
41001,Suicide rate,E12000006,East of England region,E10000020,Norfolk,County & UA,Male,10+ yrs,,,2015 - 17,16.3434050003832,14.0636831071645,18.884652208444,,,187,1165833,,Cannot be calculated,Similar,Similar,20150000,,
41001,Suicide rate,E12000006,East of England region,E10000029,Suffolk,County & UA,Male,10+ yrs,,,2015 - 17,14.206157140997,11.9041571950376,16.8210907734693,,,136,983519,,Cannot be calculated,Similar,Similar,20150000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",,,E92000001,England,England,Male,10-34 yrs,,,2013 - 17,10.4770307233055,10.1762646560292,10.7844289367425,,,4595,43857846,,Cannot be calculated,Not compared,Not compared,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E92000001,England,E12000006,East of England region,Region,Male,10-34 yrs,,,2013 - 17,9.56366229480077,,,,,436,4558923,Aggregated from all known lower geography values,Cannot be calculated,Not compared,Not compared,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000031,Peterborough,County & UA,Male,10-34 yrs,,,2013 - 17,9.75883479512546,5.57443485278833,15.8486149737495,,,16,163954,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000032,Luton,County & UA,Male,10-34 yrs,,,2013 - 17,8.91592284754763,5.28144336994081,14.0917348961425,,,18,201886,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Male,10-34 yrs,,,2013 - 17,12.9773964289259,7.5554990642461,20.7791853285987,,,17,130997,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000034,Thurrock,County & UA,Male,10-34 yrs,,,2013 - 17,11.3674255054715,6.35762224772958,18.7499100785408,,,15,131956,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000055,Bedford,County & UA,Male,10-34 yrs,,,2013 - 17,8.60268873125982,4.28858907962959,15.3935238303443,,,11,127867,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Male,10-34 yrs,,,2013 - 17,7.55553316879061,4.22569083423868,12.4624144175889,,,15,198530,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Male,10-34 yrs,,,2013 - 17,10.3457228244214,7.7491170223317,13.5327279383366,,,53,512289,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000012,Essex,County & UA,Male,10-34 yrs,,,2013 - 17,10.0200783283837,8.19525650378274,12.1300231363631,,,105,1047896,,Cannot be calculated,Similar,Similar,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000015,Hertfordshire,County & UA,Male,10-34 yrs,,,2013 - 17,7.07676117186599,5.42542561234674,9.0722390218817,,,62,876107,,Cannot be calculated,Lower,Lower,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000020,Norfolk,County & UA,Male,10-34 yrs,,,2013 - 17,12.4267736431317,9.82250057556702,15.5093729489619,,,78,627677,,Cannot be calculated,Similar,Higher,20130000,,
91390,"Suicide crude rate 10-34 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000029,Suffolk,County & UA,Male,10-34 yrs,,,2013 - 17,8.52224305437191,6.23879460040676,11.3677400913196,,,46,539764,,Cannot be calculated,Similar,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",,,E92000001,England,England,Male,35-64 yrs,,,2013 - 17,20.1352317954801,19.7512811837681,20.5247696025728,,,10465,51973576,,Cannot be calculated,Not compared,Not compared,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E92000001,England,E12000006,East of England region,Region,Male,35-64 yrs,,,2013 - 17,18.683933277064,,,,,1088,5823185,Aggregated from all known lower geography values,Cannot be calculated,Not compared,Not compared,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000031,Peterborough,County & UA,Male,35-64 yrs,,,2013 - 17,20.5674389647352,14.479457305558,28.3503227382849,,,37,179896,,Cannot be calculated,Similar,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000032,Luton,County & UA,Male,35-64 yrs,,,2013 - 17,12.2743258459946,7.7783847406722,18.4183251858215,,,23,187383,,Cannot be calculated,Lower,Lower,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Male,35-64 yrs,,,2013 - 17,19.3222438808159,13.3791484822719,27.0017443999567,,,34,175963,,Cannot be calculated,Similar,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000034,Thurrock,County & UA,Male,35-64 yrs,,,2013 - 17,19.0070939379633,12.9120348362202,26.9799737487357,,,31,163097,,Cannot be calculated,Similar,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000055,Bedford,County & UA,Male,35-64 yrs,,,2013 - 17,17.9741296492566,12.035065163211,25.8147845219037,,,29,161343,,Cannot be calculated,Similar,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Male,35-64 yrs,,,2013 - 17,14.4848289522761,10.3469840291858,19.7247517916011,,,40,276151,,Cannot be calculated,Lower,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Male,35-64 yrs,,,2013 - 17,16.5500397682994,13.5083811036314,20.0719184517439,,,103,622355,,Cannot be calculated,Lower,Similar,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000012,Essex,County & UA,Male,35-64 yrs,,,2013 - 17,21.9327515863368,19.5362124353036,24.5421097828486,,,304,1386055,,Cannot be calculated,Similar,Higher,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000015,Hertfordshire,County & UA,Male,35-64 yrs,,,2013 - 17,14.1138956530073,12.0240401039097,16.4624993718082,,,162,1147805,,Cannot be calculated,Lower,Lower,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000020,Norfolk,County & UA,Male,35-64 yrs,,,2013 - 17,22.4986182913767,19.3649370877992,25.9948871672262,,,184,817828,,Cannot be calculated,Similar,Higher,20130000,,
91393,"Suicide crude rate 35-64 years: per 100,000 (5 year average) ",E12000006,East of England region,E10000029,Suffolk,County & UA,Male,35-64 yrs,,,2013 - 17,19.9912378829704,16.8275613939692,23.5767505031105,,,141,705309,,Cannot be calculated,Similar,Similar,20130000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",,,E92000001,England,England,Persons,15-74 yrs,,,2012 - 14,31.8666972538707,31.2729269943087,32.4604675134328,,,13003,,,Cannot be calculated,Not compared,Not compared,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E92000001,England,E12000006,East of England region,Region,Persons,15-74 yrs,,,2012 - 14,29.3581182241279,27.6039224749293,31.1123139733265,,,1302,,,Cannot be calculated,Lower,Not compared,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,15-74 yrs,,,2012 - 14,31.8067482950454,21.8903095986994,41.7231869913913,,,43,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000032,Luton,County & UA,Persons,15-74 yrs,,,2012 - 14,18.7399595324377,11.455956517825,26.0239625470504,,,28,,,Cannot be calculated,Lower,Lower,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,15-74 yrs,,,2012 - 14,30.0717702257048,20.0595989388713,40.0839415125382,,,39,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,15-74 yrs,,,2012 - 14,27.186412493611,17.3324608354067,37.0403641518154,,,33,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000055,Bedford,County & UA,Persons,15-74 yrs,,,2012 - 14,29.4723958222086,18.8255582732617,40.1192333711556,,,34,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,15-74 yrs,,,2012 - 14,22.4665389188294,15.1723351836146,29.7607426540441,,,46,,,Cannot be calculated,Lower,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,15-74 yrs,,,2012 - 14,30.6085123489844,25.141782765688,36.0752419322808,,,139,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E10000012,Essex,County & UA,Persons,15-74 yrs,,,2012 - 14,33.0256771077353,29.1687462895857,36.8826079258849,,,348,,,Cannot be calculated,Similar,Similar,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,15-74 yrs,,,2012 - 14,21.1755900624526,17.7962857948608,24.5548943300444,,,183,,,Cannot be calculated,Lower,Lower,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,15-74 yrs,,,2012 - 14,37.5023397624629,32.1228268697995,42.8818526551262,,,239,,,Cannot be calculated,Higher,Higher,20120000,,
91404,"Years of life lost due to suicide, age-standardised rate 15-74 years: per 10,000 population (3 year average)",E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,15-74 yrs,,,2012 - 14,30.7408662920412,25.4954728669621,35.9862597171203,,,170,,,Cannot be calculated,Similar,Similar,20120000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",,,E92000001,England,England,Male,65+ yrs,,,2013 - 17,12.3936948022821,11.9323456122339,12.8683122793874,,,2721,21954712,,Cannot be calculated,Not compared,Not compared,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E92000001,England,E12000006,East of England region,Region,Male,65+ yrs,,,2013 - 17,12.6292178846363,,,,,334,2644661,Aggregated from all known lower geography values,Cannot be calculated,Not compared,Not compared,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000031,Peterborough,County & UA,Male,65+ yrs,,,2013 - 17,7.90313912686119,2.5661277623343,18.4432903602609,,,5,63266,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000032,Luton,County & UA,Male,65+ yrs,,,2013 - 17,15.2122103341616,6.95599124009657,28.8775137356442,,,9,59163,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Male,65+ yrs,,,2013 - 17,11.9902479316822,5.4827048632157,22.7612254718418,,,9,75061,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000034,Thurrock,County & UA,Male,65+ yrs,,,2013 - 17,9.72933003833356,3.15908698044097,22.705010759321,,,5,51391,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000055,Bedford,County & UA,Male,65+ yrs,,,2013 - 17,9.20414800269988,3.37776009923736,20.0335552901127,,,6,65188,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Male,65+ yrs,,,2013 - 17,6.36080291506511,2.55737267173701,13.1056850691077,,,7,110049,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Male,65+ yrs,,,2013 - 17,10.4742986895904,6.95855792328452,15.1388441443349,,,28,267321,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E10000012,Essex,County & UA,Male,65+ yrs,,,2013 - 17,14.0251812983354,11.3059735867147,17.2008189799203,,,92,655963,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E10000015,Hertfordshire,County & UA,Male,65+ yrs,,,2013 - 17,9.94921273961985,7.19956751212435,13.4018559967709,,,43,432195,,Cannot be calculated,Similar,Similar,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E10000020,Norfolk,County & UA,Male,65+ yrs,,,2013 - 17,17.0057798912874,13.524761381553,21.1089094527642,,,82,482189,,Cannot be calculated,Higher,Higher,20130000,,
91430,"Suicide crude rate 65+ years: per 100,000  (5 year average) ",E12000006,East of England region,E10000029,Suffolk,County & UA,Male,65+ yrs,,,2013 - 17,12.5367286973555,9.24282722051113,16.6222497177607,,,48,382875,,Cannot be calculated,Similar,Similar,20130000,,
