IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,Category_Type,Category,Timeperiod,Value,Lower_CI_95.0_limit,Upper_CI_95.0_limit,Lower_CI_99.8_limit,Upper_CI_99.8_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_Region_value_or_percentiles,Time_period_Sortable,New_data,Compared_to_goal
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,5-16 yrs,,,2015,4.9776444984976,,,,,1935.50728679581,38884,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,5-16 yrs,,,2015,4.94253666014116,,,,,4300.89655092164,87018,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E10000012,Essex,County & UA,Persons,5-16 yrs,,,2015,5.21363146571439,,,,,10404.270816665,199559,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,5-16 yrs,,,2015,4.82257562090715,,,,,8339.24598942885,172921,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,5-16 yrs,,,2015,5.66718174532366,,,,,6248.23788967169,110253,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91138,Estimated prevalence of conduct disorders: % population aged 5-16,E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,5-16 yrs,,,2015,5.46133179468993,,,,,5496.06586490416,100636,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,,,E92000001,England,England,Persons,5-16 yrs,,,2015,1.50732857863566,,,,,114588.158604602,7602069,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E92000001,England,E12000006,East of England region,Region,Persons,5-16 yrs,,,2015,1.42492570736565,,,,,12110.115853988,849877,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,5-16 yrs,,,2015,1.68035624584764,,,,,495.369021275885,29480,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000032,Luton,County & UA,Persons,5-16 yrs,,,2015,1.66708121426568,,,,,589.429904927918,35357,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,5-16 yrs,,,2015,1.48497612359112,,,,,369.833303580367,24905,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,5-16 yrs,,,2015,1.58938389201439,,,,,416.847713358614,26227,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000055,Bedford,County & UA,Persons,5-16 yrs,,,2015,1.48665976730223,,,,,366.26836687025,24637,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,5-16 yrs,,,2015,1.3472786568043,,,,,523.875832911785,38884,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,5-16 yrs,,,2015,1.3281892858217,,,,,1155.76375273633,87018,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E10000012,Essex,County & UA,Persons,5-16 yrs,,,2015,1.4065492293756,,,,,2806.89557664966,199559,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,5-16 yrs,,,2015,1.30189624776153,,,,,2251.25201059171,172921,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,5-16 yrs,,,2015,1.50969446562049,,,,,1664.48343918056,110253,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91139,Estimated prevalence of hyperkinetic disorders: % population aged 5-16,E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,5-16 yrs,,,2015,1.45787275581963,,,,,1467.14482654665,100636,Value is modelled or synthetic estimate,Cannot be calculated,Not compared,Not compared,20150000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,,,E92000001,England,England,Persons,16+ yrs,,,2013,,,,,,813128.352,6227694,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E92000001,England,E12000006,East of England region,Region,Persons,16+ yrs,,,2013,82562.968,,,,,82562.968,634806,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,16+ yrs,,,2013,2709.105,,,,,2709.105,20793,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000032,Luton,County & UA,Persons,16+ yrs,,,2013,3460.059,,,,,3460.059,26595,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,16+ yrs,,,2013,2323.92,,,,,2323.92,17812,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,16+ yrs,,,2013,2268.565,,,,,2268.565,17277,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000055,Bedford,County & UA,Persons,16+ yrs,,,2013,2338.762,,,,,2338.762,18046,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,16+ yrs,,,2013,3373.697,,,,,3373.697,26129,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,16+ yrs,,,2013,9669.053,,,,,9669.053,74899,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000012,Essex,County & UA,Persons,16+ yrs,,,2013,19237.191,,,,,19237.191,147997,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,16+ yrs,,,2013,15548.22,,,,,15548.22,118648,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,16+ yrs,,,2013,12110.152,,,,,12110.152,92488,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,16+ yrs,,,2013,9524.244,,,,,9524.244,74122,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,,,E92000001,England,England,Persons,16+ yrs,,,2013,,,,,,859421.772,6227694,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E92000001,England,E12000006,East of England region,Region,Persons,16+ yrs,,,2013,87603.228,,,,,87603.228,634806,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,16+ yrs,,,2013,2869.434,,,,,2869.434,20793,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000032,Luton,County & UA,Persons,16+ yrs,,,2013,3670.11,,,,,3670.11,26595,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,16+ yrs,,,2013,2458.056,,,,,2458.056,17812,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,16+ yrs,,,2013,2384.226,,,,,2384.226,17277,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000055,Bedford,County & UA,Persons,16+ yrs,,,2013,2490.348,,,,,2490.348,18046,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,16+ yrs,,,2013,3605.802,,,,,3605.802,26129,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,16+ yrs,,,2013,10336.062,,,,,10336.062,74899,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000012,Essex,County & UA,Persons,16+ yrs,,,2013,20423.586,,,,,20423.586,147997,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,16+ yrs,,,2013,16373.424,,,,,16373.424,118648,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,16+ yrs,,,2013,12763.344,,,,,12763.344,92488,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,16+ yrs,,,2013,10228.836,,,,,10228.836,74122,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
92315,Percentage of children where there is a cause for concern,,,E92000001,England,England,Persons,5-16 yrs,,,2016/17,38.1117667476571,37.5525841957746,38.6741191759723,,,10980,28810,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E92000001,England,E12000006,East of England region,Region,Persons,5-16 yrs,,,2016/17,31.6981132075472,29.9541202153908,33.4950904834636,,,840,2650,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,5-16 yrs,,,2016/17,37.6068376068376,29.3552415164247,46.6463722649592,,,44,117,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000032,Luton,County & UA,Persons,5-16 yrs,,,2016/17,36.8794326241135,29.362305911205,45.0925219390144,,,52,141,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,5-16 yrs,,,2016/17,42,29.375003354712,55.7665582314218,,,21,50,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,5-16 yrs,,,2016/17,30.379746835443,23.7447848028639,37.946119090501,,,48,158,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000055,Bedford,County & UA,Persons,5-16 yrs,,,2016/17,46.3157894736842,36.6276428206439,56.2903087317522,,,44,95,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,5-16 yrs,,,2016/17,34.8387096774194,27.7867538562736,42.6239938484202,,,54,155,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,5-16 yrs,,,2016/17,44.5887445887446,38.3193495231687,51.0351707027136,,,103,231,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E10000012,Essex,County & UA,Persons,5-16 yrs,,,2016/17,39.0300230946882,34.5509733857273,43.70200648105,,,169,433,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,5-16 yrs,,,2016/17,31.8181818181818,27.4241504438263,36.5615751923499,,,126,396,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,5-16 yrs,,,2016/17,7.77576853526221,5.82385235487999,10.3102657854907,,,43,553,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,5-16 yrs,,,2016/17,43.8871473354232,38.5462046702064,49.373562467985,,,140,319,,Cannot be calculated,Not compared,Not compared,20160000,,
90813,Hospital admissions as a result of self-harm (10-24 years),,,E92000001,England,England,Persons,10-24 yrs,,,2017/18,421.2003255,417.1432632,425.2870172,414.8174754,427.6517248,41218,9812909,,Cannot be calculated,Not compared,Not compared,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E92000001,England,E12000006,East of England region,Region,Persons,10-24 yrs,,,2017/18,387.8688752,375.8877745,400.1344314,369.1101279,407.2849494,3971,1033905,,Cannot be calculated,Lower,Not compared,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,10-24 yrs,,,2017/18,587.1677841,507.8683848,675.3165143,466.0481759,728.6153276,197,33774,,Cannot be calculated,Higher,Higher,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000032,Luton,County & UA,Persons,10-24 yrs,,,2017/18,328.8685599,274.9104715,390.3104835,247.0563739,427.8422619,131,40900,,Cannot be calculated,Lower,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,10-24 yrs,,,2017/18,269.3005298,212.4362173,336.683151,184.1274002,378.5248965,77,29456,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,10-24 yrs,,,2017/18,225.3129083,173.409004,287.8455033,147.9656299,326.9350001,64,30051,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000055,Bedford,County & UA,Persons,10-24 yrs,,,2017/18,452.9611776,378.0822793,538.2683516,339.445869,590.3891694,130,29245,,Cannot be calculated,Similar,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,10-24 yrs,,,2017/18,416.5601842,357.278554,482.8228914,326.1671398,522.9831926,178,44001,,Cannot be calculated,Similar,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E10000003,Cambridgeshire,County & UA,Persons,10-24 yrs,,,2017/18,662.7249468,616.9113053,711.0384872,591.6291101,739.5851915,777,116545,,Cannot be calculated,Higher,Higher,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E10000012,Essex,County & UA,Persons,10-24 yrs,,,2017/18,307.61051,285.7416933,330.7072822,273.6887147,344.3634869,735,243349,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E10000015,Hertfordshire,County & UA,Persons,10-24 yrs,,,2017/18,273.6725451,251.1331823,297.6875112,238.8028305,311.9422596,546,200874,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E10000020,Norfolk,County & UA,Persons,10-24 yrs,,,2017/18,412.72961,380.4071991,447.0638777,362.6793337,467.416506,602,145510,,Cannot be calculated,Similar,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000006,East of England region,E10000029,Suffolk,County & UA,Persons,10-24 yrs,,,2017/18,450.7659441,413.2553701,490.7606762,392.7473023,514.5081456,534,120200,,Cannot be calculated,Similar,Higher,20170000,,
92796,Hospital admissions as a result of self-harm,,,E92000001,England,England,Persons,10-14 yrs,,,2017/18,210.4207214,205.3978723,215.535366,202.5438974,218.5097514,6662,3166038,,Decreasing,Not compared,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E92000001,England,E12000006,East of England region,Region,Persons,10-14 yrs,,,2017/18,171.4780502,158.0950593,185.6911978,150.7536453,194.1157007,606,353398,,Increasing,Lower,Not compared,20170000,,
