IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,Category_Type,Category,Timeperiod,Value,Lower_CI_95.0_limit,Upper_CI_95.0_limit,Lower_CI_99.8_limit,Upper_CI_99.8_limit,Count,Denominator,Value_note,Recent_Trend,Compared_to_England_value_or_percentiles,Compared_to_Region_value_or_percentiles,Time_period_Sortable,New_data,Compared_to_goal
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,16+ yrs,,,2013,4320.937,,,,,4320.937,33361,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,16+ yrs,,,2013,7431.69,,,,,7431.69,55652,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,16+ yrs,,,2013,501.992,,,,,501.992,4130,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,16+ yrs,,,2013,9054.534,,,,,9054.534,68908,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Persons,16+ yrs,,,2013,10284.231,,,,,10284.231,78971,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Persons,16+ yrs,,,2013,9832.431,,,,,9832.431,77149,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Persons,16+ yrs,,,2013,10126.256,,,,,10126.256,77196,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Persons,16+ yrs,,,2013,9505.473,,,,,9505.473,73081,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91146,Prevalence of potential eating disorders among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Persons,16+ yrs,,,2013,10833.925,,,,,10833.925,83173,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,,,E92000001,England,England,Persons,16+ yrs,,,2013,,,,,,859421.772,6227694,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E92000001,England,E12000004,East Midlands region,Region,Persons,16+ yrs,,,2013,76123.698,,,,,76123.698,551621,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,16+ yrs,,,2013,4603.818,,,,,4603.818,33361,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,16+ yrs,,,2013,7679.976,,,,,7679.976,55652,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,16+ yrs,,,2013,569.94,,,,,569.94,4130,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,16+ yrs,,,2013,9509.304,,,,,9509.304,68908,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Persons,16+ yrs,,,2013,10897.998,,,,,10897.998,78971,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Persons,16+ yrs,,,2013,10646.562,,,,,10646.562,77149,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Persons,16+ yrs,,,2013,10653.048,,,,,10653.048,77196,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Persons,16+ yrs,,,2013,10085.178,,,,,10085.178,73081,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
91145,Prevalence of ADHD among young people: estimated number aged 16 - 24,E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Persons,16+ yrs,,,2013,11477.874,,,,,11477.874,83173,Value estimated,Cannot be calculated,Not compared,Not compared,20130000,,
92315,Percentage of children where there is a cause for concern,,,E92000001,England,England,Persons,5-16 yrs,,,2016/17,38.1117667476571,37.5525841957746,38.6741191759723,,,10980,28810,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E92000001,England,E12000004,East Midlands region,Region,Persons,5-16 yrs,,,2016/17,43.8775510204082,41.6947478786397,46.0843063356388,,,860,1960,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,5-16 yrs,,,2016/17,51.0989010989011,43.8892456703579,58.2631265857484,,,93,182,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,5-16 yrs,,,2016/17,38.0368098159509,30.9405445724501,45.683970535684,,,62,163,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,5-16 yrs,,,2016/17,54.5454545454545,34.659795320735,73.0797058191867,,,12,22,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,5-16 yrs,,,2016/17,41.501976284585,35.6018565255313,47.6562980584531,,,105,253,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Persons,5-16 yrs,,,2016/17,48.4732824427481,42.4876593002984,54.5030282939208,,,127,262,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Persons,5-16 yrs,,,2016/17,50,40.289182562513,59.710817437487,,,49,98,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Persons,5-16 yrs,,,2016/17,47.5155279503106,42.1225068913961,52.9671296275699,,,153,322,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Persons,5-16 yrs,,,2016/17,35.8108108108108,30.5627978763998,41.4223971228574,,,106,296,,Cannot be calculated,Not compared,Not compared,20160000,,
92315,Percentage of children where there is a cause for concern,E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Persons,5-16 yrs,,,2016/17,43.7325905292479,38.6943953372908,48.9034937941611,,,157,359,,Cannot be calculated,Not compared,Not compared,20160000,,
90813,Hospital admissions as a result of self-harm (10-24 years),,,E92000001,England,England,Persons,10-24 yrs,,,2017/18,421.2003255,417.1432632,425.2870172,414.8174754,427.6517248,41218,9812909,,Cannot be calculated,Not compared,Not compared,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E92000001,England,E12000004,East Midlands region,Region,Persons,10-24 yrs,,,2017/18,436.2294955,422.4361383,450.3583014,414.6369444,458.5971783,3787,863796,,Cannot be calculated,Higher,Not compared,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,10-24 yrs,,,2017/18,423.4408823,368.5339157,484.2126257,339.4678401,520.8901705,214,50403,,Cannot be calculated,Similar,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,10-24 yrs,,,2017/18,272.441259,238.7459865,309.4805787,220.8014686,331.7688887,246,85079,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,10-24 yrs,,,2017/18,230.3189212,130.2156881,376.0044898,89.76070824,473.5792419,16,6750,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,10-24 yrs,,,2017/18,460.9799112,414.7312713,510.750691,389.6453611,540.4241249,408,92910,,Cannot be calculated,Similar,Similar,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Persons,10-24 yrs,,,2017/18,540.2135543,500.1724802,582.6038882,478.148341,607.6943012,675,125599,,Cannot be calculated,Higher,Higher,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Persons,10-24 yrs,,,2017/18,261.0682343,233.4876005,291.0101561,218.6396576,308.930204,326,124030,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Persons,10-24 yrs,,,2017/18,290.5821318,261.2884534,322.2605528,245.4654533,341.1877092,359,122310,,Cannot be calculated,Lower,Lower,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Persons,10-24 yrs,,,2017/18,725.853232,678.8321285,775.264291,652.8057437,804.4130321,892,125087,,Cannot be calculated,Higher,Higher,20170000,,
90813,Hospital admissions as a result of self-harm (10-24 years),E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Persons,10-24 yrs,,,2017/18,498.210473,460.6399247,538.0269023,439.9929515,561.6048276,651,131628,,Cannot be calculated,Higher,Higher,20170000,,
92796,Hospital admissions as a result of self-harm,,,E92000001,England,England,Persons,10-14 yrs,,,2017/18,210.4207214,205.3978723,215.535366,202.5438974,218.5097514,6662,3166038,,Decreasing,Not compared,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E92000001,England,E12000004,East Midlands region,Region,Persons,10-14 yrs,,,2017/18,213.0772405,195.9118459,231.3436751,186.5114265,242.1802354,568,266570,,Decreasing,Similar,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,10-14 yrs,,,2017/18,,,,,,,15725,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,10-14 yrs,,,2017/18,,,,,,,21569,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,10-14 yrs,,,2017/18,,,,,,,2282,Value suppressed for disclosure control reasons,Cannot be calculated,Not compared,Not compared,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,10-14 yrs,,,2017/18,342.1678362,260.4590029,441.3793286,220.6981431,503.589458,59,17243,,Cannot be calculated,Higher,Higher,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E10000007,Derbyshire,County & UA,Persons,10-14 yrs,,,2017/18,251.097083,205.775867,303.4277463,182.6718799,335.5799203,107,42613,,Decreasing,Similar,Similar,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E10000018,Leicestershire,County & UA,Persons,10-14 yrs,,,2017/18,147.5269819,111.7286556,191.1418052,94.36460007,218.5271132,57,38637,,Increasing,Lower,Lower,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E10000019,Lincolnshire,County & UA,Persons,10-14 yrs,,,2017/18,100.7101356,71.60612979,137.6778369,58.04524813,161.2670267,39,38725,,Decreasing,Lower,Lower,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E10000021,Northamptonshire,County & UA,Persons,10-14 yrs,,,2017/18,305.2856761,256.3039628,360.8998804,230.95321,394.8305611,137,44876,,Increasing,Higher,Higher,20170000,,
92796,Hospital admissions as a result of self-harm,E12000004,East Midlands region,E10000024,Nottinghamshire,County & UA,Persons,10-14 yrs,,,2017/18,249.4432071,205.3868365,300.1474484,182.8611495,331.2581471,112,44900,,Cannot be calculated,Similar,Similar,20170000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",,,E92000001,England,England,Persons,Primary school age,,,2018,2.19085356906895,2.1776811336131,2.20410388714396,,,103326,4716244,,Cannot be calculated,Not compared,Not compared,20180000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",E92000001,England,E12000004,East Midlands region,Region,Persons,Primary school age,,,2018,2.08632277597795,2.04278840941547,2.13076473325808,,,8462,405594,,Cannot be calculated,Lower,Not compared,20180000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,Primary school age,,,2018,2.30416583615707,2.12567186676409,2.49726562807555,,,578,25085,,Cannot be calculated,Similar,Higher,20180000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,Primary school age,,,2018,2.3651791503397,2.21212453737312,2.52854963107807,,,839,35473,,Cannot be calculated,Higher,Higher,20180000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,Primary school age,,,2018,1.1663807890223,0.835876462940736,1.62542401652143,,,34,2915,,Cannot be calculated,Lower,Lower,20180000,,
91871,"School pupils with social, emotional and mental health needs: % of school pupils with social, emotional and mental health needs",E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,Primary school age,,,2018,2.53768231976886,2.3620685805509,2.72598796285358,,,729,28727,,Cannot be calculated,Higher,Higher,20180000,,
